Election Code,Election Title,County Code,County Name,Contest Code,Contest Title,Candidate Number,Candidate Name,Votes,Party Code
1001090,2020 GENERAL ELECTION,51,Monroe,51032100,"MONROE COUNTY CONSTABLE, BEAT 5",001,Wallace R. Stanton,445,DEM
1001090,2020 GENERAL ELECTION,51,Monroe,51032100,"MONROE COUNTY CONSTABLE, BEAT 5",002,Write-In,3,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032200,"MONROE COUNTY CONSTABLE, BEAT 6",001,Write-In,2,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032300,"MONROE COUNTY CONSTABLE, BEAT 7",001,Robert M. Knight,176,DEM
1001090,2020 GENERAL ELECTION,51,Monroe,51032300,"MONROE COUNTY CONSTABLE, BEAT 7",002,Write-In,3,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032400,"MONROE COUNTY CONSTABLE, BEAT 8",001,Write-In,1,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032500,"MONROE COUNTY CONSTABLE, BEAT 9",001,Write-In,2,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032600,"MONROE COUNTY CONSTABLE, BEAT 10",001,Darryl Ikner,353,DEM
1001090,2020 GENERAL ELECTION,51,Monroe,51032600,"MONROE COUNTY CONSTABLE, BEAT 10",002,Write-In,6,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032700,"MONROE COUNTY CONSTABLE, BEAT 11",001,Write-In,0,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032800,"MONROE COUNTY CONSTABLE, BEAT 12",001,Write-In,0,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51032900,"MONROE COUNTY CONSTABLE, BEAT 13",001,Richard Williams,875,REP
1001090,2020 GENERAL ELECTION,51,Monroe,51032900,"MONROE COUNTY CONSTABLE, BEAT 13",002,Write-In,9,NON
1001090,2020 GENERAL ELECTION,51,Monroe,51033000,"MONROE COUNTY CONSTABLE, BEAT 14",001,Brad Jordan,1955,REP
1001090,2020 GENERAL ELECTION,51,Monroe,51033000,"MONROE COUNTY CONSTABLE, BEAT 14",002,Write-In,17,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,13159,DEM
1001090,2020 GENERAL ELECTION,52,Morgan,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,39504,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,700,IND
1001090,2020 GENERAL ELECTION,52,Morgan,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,119,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00100900,UNITED STATES SENATOR,001,Doug Jones,15022,DEM
1001090,2020 GENERAL ELECTION,52,Morgan,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,38126,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00100900,UNITED STATES SENATOR,003,Write-In,111,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",001,Mo Brooks,41475,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",002,Write-In,796,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,41008,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,502,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,40832,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,487,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",40892,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,477,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,40618,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,462,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,40676,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,448,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,40626,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,431,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,13421,DEM
1001090,2020 GENERAL ELECTION,52,Morgan,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,38612,REP
1001090,2020 GENERAL ELECTION,52,Morgan,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,50,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,38125,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,7923,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,20957,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,19942,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,29018,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,12901,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,26575,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,15106,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,30211,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,8402,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,30345,NON
1001090,2020 GENERAL ELECTION,52,Morgan,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,8358,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031200,"DISTRICT COURT JUDGE, MORGAN COUNTY, PLACE NO. 1",001,Brent Craig,40932,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031200,"DISTRICT COURT JUDGE, MORGAN COUNTY, PLACE NO. 1",002,Write-In,450,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031300,"DISTRICT COURT JUDGE, MORGAN COUNTY, PLACE NO. 3",001,Paul R. Holland,12553,DEM
1001090,2020 GENERAL ELECTION,52,Morgan,52031300,"DISTRICT COURT JUDGE, MORGAN COUNTY, PLACE NO. 3",002,Kevin R. Kusta,39590,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031300,"DISTRICT COURT JUDGE, MORGAN COUNTY, PLACE NO. 3",003,Write-In,64,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031400,"MEMBER, MORGAN COUNTY COMMISSION, DISTRICT NO. 3",001,Don (Stish) Stisher,40805,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031400,"MEMBER, MORGAN COUNTY COMMISSION, DISTRICT NO. 3",002,Write-In,560,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031500,"MEMBER, MORGAN COUNTY COMMISSION, DISTRICT NO. 4",001,Greg Abercrombie,40942,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031500,"MEMBER, MORGAN COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,473,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031600,MORGAN COUNTY REVENUE COMMISSIONER,001,Amanda G. Scott,41701,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031600,MORGAN COUNTY REVENUE COMMISSIONER,002,Write-In,424,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031700,MORGAN COUNTY LICENSE COMMISSIONER,001,Sharon Maxwell,41201,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031700,MORGAN COUNTY LICENSE COMMISSIONER,002,Write-In,382,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031800,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 2,001,Adam Glenn,19621,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031800,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 2,002,Write-In,99,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52031900,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 3,001,Mike Tarpley,19708,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52031900,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 3,002,Write-In,102,NON
1001090,2020 GENERAL ELECTION,52,Morgan,52032000,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 6,001,Chris Humphries,19743,REP
1001090,2020 GENERAL ELECTION,52,Morgan,52032000,MEMBER MORGAN COUNTY BOARD OF EDUCATION DISTRICT 6,002,Write-In,99,NON
1001090,2020 GENERAL ELECTION,53,Perry,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,3849,DEM
1001090,2020 GENERAL ELECTION,53,Perry,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,1336,REP
1001090,2020 GENERAL ELECTION,53,Perry,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,23,IND
1001090,2020 GENERAL ELECTION,53,Perry,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,7,NON
1001090,2020 GENERAL ELECTION,53,Perry,00100900,UNITED STATES SENATOR,001,Doug Jones,3931,DEM
1001090,2020 GENERAL ELECTION,53,Perry,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,1271,REP
1001090,2020 GENERAL ELECTION,53,Perry,00100900,UNITED STATES SENATOR,003,Write-In,0,NON
1001090,2020 GENERAL ELECTION,53,Perry,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",001,Terri A. Sewell,4104,DEM
1001090,2020 GENERAL ELECTION,53,Perry,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",002,Write-In,63,NON
1001090,2020 GENERAL ELECTION,53,Perry,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,1496,REP
1001090,2020 GENERAL ELECTION,53,Perry,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,36,NON
1001090,2020 GENERAL ELECTION,53,Perry,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,1467,REP
1001090,2020 GENERAL ELECTION,53,Perry,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,35,NON
1001090,2020 GENERAL ELECTION,53,Perry,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",1469,REP
1001090,2020 GENERAL ELECTION,53,Perry,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,37,NON
1001090,2020 GENERAL ELECTION,53,Perry,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,1453,REP
1001090,2020 GENERAL ELECTION,53,Perry,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,38,NON
1001090,2020 GENERAL ELECTION,53,Perry,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,1455,REP
1001090,2020 GENERAL ELECTION,53,Perry,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,38,NON
1001090,2020 GENERAL ELECTION,53,Perry,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,1440,REP
1001090,2020 GENERAL ELECTION,53,Perry,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,40,NON
1001090,2020 GENERAL ELECTION,53,Perry,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,3775,DEM
1001090,2020 GENERAL ELECTION,53,Perry,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,1279,REP
1001090,2020 GENERAL ELECTION,53,Perry,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,3,NON
1001090,2020 GENERAL ELECTION,53,Perry,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,001,Tonya Smith Chestnut,3800,DEM
1001090,2020 GENERAL ELECTION,53,Perry,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,002,Lesa Keith,1247,REP
1001090,2020 GENERAL ELECTION,53,Perry,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,003,Write-In,4,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,1853,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,1912,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,1095,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,2388,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,1457,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,2120,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,2393,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,1244,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,1454,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,1674,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,1456,NON
1001090,2020 GENERAL ELECTION,53,Perry,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,1688,NON
1001090,2020 GENERAL ELECTION,53,Perry,53031300,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 1",001,"Albert Turner, Jr.",987,DEM
1001090,2020 GENERAL ELECTION,53,Perry,53031300,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 1",002,Write-In,17,NON
1001090,2020 GENERAL ELECTION,53,Perry,53031400,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 2",001,"Anthony ""Tony"" Long",700,DEM
1001090,2020 GENERAL ELECTION,53,Perry,53031400,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,17,NON
1001090,2020 GENERAL ELECTION,53,Perry,53031500,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 3",001,Lavern England,421,DEM
1001090,2020 GENERAL ELECTION,53,Perry,53031500,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 3",002,Brett Harrison,675,REP
1001090,2020 GENERAL ELECTION,53,Perry,53031500,"MEMBER, PERRY COUNTY COMMISSION, DISTRICT NO. 3",003,Write-In,3,NON
1001090,2020 GENERAL ELECTION,53,Perry,53031600,PERRY COUNTY REVENUE COMMISSIONER,001,Christine C. Jackson,4163,DEM
1001090,2020 GENERAL ELECTION,53,Perry,53031600,PERRY COUNTY REVENUE COMMISSIONER,002,Write-In,32,NON
1001090,2020 GENERAL ELECTION,53,Perry,53031700,"MEMBER, PERRY COUNTY BOARD OF EDUCATION, DISTRICT NO. 5",001,Vera L. Davis,1047,DEM
1001090,2020 GENERAL ELECTION,53,Perry,53031700,"MEMBER, PERRY COUNTY BOARD OF EDUCATION, DISTRICT NO. 5",002,Write-In,1,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,4017,DEM
1001090,2020 GENERAL ELECTION,54,Pickens,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,5590,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,40,IND
1001090,2020 GENERAL ELECTION,54,Pickens,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,12,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00100900,UNITED STATES SENATOR,001,Doug Jones,4188,DEM
1001090,2020 GENERAL ELECTION,54,Pickens,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,5435,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00100900,UNITED STATES SENATOR,003,Write-In,11,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",001,Terri A. Sewell,5063,DEM
1001090,2020 GENERAL ELECTION,54,Pickens,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",002,Write-In,339,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,5864,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,93,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,5833,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,96,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",5841,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,90,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,5798,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,94,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,5805,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,90,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,5791,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,90,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,3993,DEM
1001090,2020 GENERAL ELECTION,54,Pickens,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,5425,REP
1001090,2020 GENERAL ELECTION,54,Pickens,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,12,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,5753,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,2350,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,3071,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,4238,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,4223,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,3223,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,4899,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,2517,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,4247,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,2589,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,4340,NON
1001090,2020 GENERAL ELECTION,54,Pickens,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,2555,NON
1001090,2020 GENERAL ELECTION,54,Pickens,54031200,"DISTRICT COURT JUDGE, PICKENS COUNTY",001,Lance Bailey,6178,REP
1001090,2020 GENERAL ELECTION,54,Pickens,54031200,"DISTRICT COURT JUDGE, PICKENS COUNTY",002,Write-In,90,NON
1001090,2020 GENERAL ELECTION,54,Pickens,54031300,PICKENS COUNTY REVENUE COMMISSIONER,001,Michelle Kirk,6104,REP
1001090,2020 GENERAL ELECTION,54,Pickens,54031300,PICKENS COUNTY REVENUE COMMISSIONER,002,Write-In,80,NON
1001090,2020 GENERAL ELECTION,54,Pickens,54031400,"SUPERINTENDENT, PICKENS COUNTY BOARD OF EDUCATION",001,Sherry Hall Saulsberry,4077,DEM
1001090,2020 GENERAL ELECTION,54,Pickens,54031400,"SUPERINTENDENT, PICKENS COUNTY BOARD OF EDUCATION",002,Jamie Chapman,5511,REP
1001090,2020 GENERAL ELECTION,54,Pickens,54031400,"SUPERINTENDENT, PICKENS COUNTY BOARD OF EDUCATION",003,Write-In,12,NON
1001090,2020 GENERAL ELECTION,54,Pickens,54032100,PICKENS COUNTY LOCAL AMENDMENT,001,Yes,7419,NON
1001090,2020 GENERAL ELECTION,54,Pickens,54032100,PICKENS COUNTY LOCAL AMENDMENT,002,No,1088,NON
1001090,2020 GENERAL ELECTION,55,Pike,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,5613,DEM
1001090,2020 GENERAL ELECTION,55,Pike,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,8020,REP
1001090,2020 GENERAL ELECTION,55,Pike,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,134,IND
1001090,2020 GENERAL ELECTION,55,Pike,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,29,NON
1001090,2020 GENERAL ELECTION,55,Pike,00100900,UNITED STATES SENATOR,001,Doug Jones,5996,DEM
1001090,2020 GENERAL ELECTION,55,Pike,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,7756,REP
1001090,2020 GENERAL ELECTION,55,Pike,00100900,UNITED STATES SENATOR,003,Write-In,14,NON
1001090,2020 GENERAL ELECTION,55,Pike,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",001,Phyllis Harvey-Hall,5445,DEM
1001090,2020 GENERAL ELECTION,55,Pike,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",002,Barry Moore,8162,REP
1001090,2020 GENERAL ELECTION,55,Pike,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",003,Write-In,10,NON
1001090,2020 GENERAL ELECTION,55,Pike,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,8828,REP
1001090,2020 GENERAL ELECTION,55,Pike,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,233,NON
1001090,2020 GENERAL ELECTION,55,Pike,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,8781,REP
1001090,2020 GENERAL ELECTION,55,Pike,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,225,NON
1001090,2020 GENERAL ELECTION,55,Pike,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",8802,REP
1001090,2020 GENERAL ELECTION,55,Pike,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,226,NON
1001090,2020 GENERAL ELECTION,55,Pike,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,8697,REP
1001090,2020 GENERAL ELECTION,55,Pike,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,219,NON
1001090,2020 GENERAL ELECTION,55,Pike,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,8682,REP
1001090,2020 GENERAL ELECTION,55,Pike,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,220,NON
1001090,2020 GENERAL ELECTION,55,Pike,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,8655,REP
1001090,2020 GENERAL ELECTION,55,Pike,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,222,NON
1001090,2020 GENERAL ELECTION,55,Pike,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,5542,DEM
1001090,2020 GENERAL ELECTION,55,Pike,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,7876,REP
1001090,2020 GENERAL ELECTION,55,Pike,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,12,NON
